state_name,year,disease,cases
HAWAII,1968,RUBELLA,285
HAWAII,1969,RUBELLA,978
HAWAII,1970,RUBELLA,221
HAWAII,1971,RUBELLA,186
HAWAII,1972,RUBELLA,52
HAWAII,1973,RUBELLA,28
HAWAII,1974,RUBELLA,17
HAWAII,1975,RUBELLA,21
HAWAII,1976,RUBELLA,20
HAWAII,1977,RUBELLA,213
HAWAII,1978,RUBELLA,20
HAWAII,1979,RUBELLA,29
HAWAII,1980,RUBELLA,7
HAWAII,1981,RUBELLA,11
HAWAII,1982,RUBELLA,10
HAWAII,1983,RUBELLA,2
HAWAII,1984,RUBELLA,6
HAWAII,1985,RUBELLA,42
HAWAII,1986,RUBELLA,7
HAWAII,1987,RUBELLA,70
HAWAII,1988,RUBELLA,28
HAWAII,1989,RUBELLA,25
HAWAII,1990,RUBELLA,15
HAWAII,1991,RUBELLA,6
HAWAII,1992,RUBELLA,25
HAWAII,1993,RUBELLA,24
HAWAII,1994,RUBELLA,4
HAWAII,1995,RUBELLA,4
HAWAII,1996,RUBELLA,3
HAWAII,1997,RUBELLA,8
HAWAII,1998,RUBELLA,2
HAWAII,1999,RUBELLA,1
HAWAII,2001,RUBELLA,0
IDAHO,1966,RUBELLA,158
IDAHO,1967,RUBELLA,70
IDAHO,1968,RUBELLA,130
IDAHO,1969,RUBELLA,93
IDAHO,1970,RUBELLA,205
IDAHO,1971,RUBELLA,43
IDAHO,1972,RUBELLA,38
IDAHO,1973,RUBELLA,45
IDAHO,1974,RUBELLA,23
IDAHO,1975,RUBELLA,74
IDAHO,1976,RUBELLA,14
IDAHO,1977,RUBELLA,28
IDAHO,1978,RUBELLA,9
IDAHO,1979,RUBELLA,206
IDAHO,1980,RUBELLA,22
IDAHO,1981,RUBELLA,3
IDAHO,1982,RUBELLA,6
IDAHO,1983,RUBELLA,8
IDAHO,1984,RUBELLA,1
IDAHO,1985,RUBELLA,1
IDAHO,1987,RUBELLA,1
IDAHO,1989,RUBELLA,32
IDAHO,1990,RUBELLA,49
IDAHO,1991,RUBELLA,2
IDAHO,1992,RUBELLA,1
IDAHO,1993,RUBELLA,2
IDAHO,1994,RUBELLA,1
IDAHO,1995,RUBELLA,1
IDAHO,1996,RUBELLA,1
IDAHO,1997,RUBELLA,2
ILLINOIS,1966,RUBELLA,2782
