state_name,year,disease,cases
ILLINOIS,1946,SMALLPOX,11
ILLINOIS,1947,SMALLPOX,2
ILLINOIS,1948,SMALLPOX,2
INDIANA,1928,SMALLPOX,3434
INDIANA,1929,SMALLPOX,3458
INDIANA,1930,SMALLPOX,5239
INDIANA,1931,SMALLPOX,2962
INDIANA,1932,SMALLPOX,383
INDIANA,1933,SMALLPOX,88
INDIANA,1934,SMALLPOX,73
INDIANA,1935,SMALLPOX,70
INDIANA,1936,SMALLPOX,103
INDIANA,1937,SMALLPOX,662
INDIANA,1938,SMALLPOX,1476
INDIANA,1939,SMALLPOX,1500
INDIANA,1940,SMALLPOX,485
INDIANA,1941,SMALLPOX,52
INDIANA,1942,SMALLPOX,64
INDIANA,1943,SMALLPOX,138
INDIANA,1944,SMALLPOX,66
INDIANA,1945,SMALLPOX,53
INDIANA,1946,SMALLPOX,45
INDIANA,1947,SMALLPOX,18
INDIANA,1948,SMALLPOX,16
IOWA,1928,SMALLPOX,1651
IOWA,1929,SMALLPOX,1885
IOWA,1930,SMALLPOX,3044
IOWA,1931,SMALLPOX,2331
IOWA,1932,SMALLPOX,1163
IOWA,1933,SMALLPOX,748
IOWA,1934,SMALLPOX,166
IOWA,1935,SMALLPOX,206
IOWA,1936,SMALLPOX,723
IOWA,1937,SMALLPOX,1311
IOWA,1938,SMALLPOX,1282
IOWA,1939,SMALLPOX,1143
IOWA,1940,SMALLPOX,555
IOWA,1941,SMALLPOX,122
IOWA,1942,SMALLPOX,32
IOWA,1943,SMALLPOX,29
IOWA,1944,SMALLPOX,27
IOWA,1945,SMALLPOX,11
IOWA,1946,SMALLPOX,15
IOWA,1947,SMALLPOX,5
IOWA,1948,SMALLPOX,2
IOWA,1950,SMALLPOX,2
IOWA,1952,SMALLPOX,1
KANSAS,1928,SMALLPOX,2474
KANSAS,1929,SMALLPOX,1919
KANSAS,1930,SMALLPOX,2309
KANSAS,1931,SMALLPOX,2580
KANSAS,1932,SMALLPOX,168
KANSAS,1933,SMALLPOX,50
KANSAS,1934,SMALLPOX,113
KANSAS,1935,SMALLPOX,570
KANSAS,1936,SMALLPOX,757
KANSAS,1937,SMALLPOX,603
KANSAS,1938,SMALLPOX,528
KANSAS,1939,SMALLPOX,262
KANSAS,1940,SMALLPOX,78
KANSAS,1941,SMALLPOX,34
KANSAS,1942,SMALLPOX,24
KANSAS,1943,SMALLPOX,31
KANSAS,1944,SMALLPOX,21
KANSAS,1945,SMALLPOX,15
KANSAS,1946,SMALLPOX,12
KANSAS,1947,SMALLPOX,11
KANSAS,1948,SMALLPOX,8
KANSAS,1949,SMALLPOX,8
KANSAS,1950,SMALLPOX,7
KANSAS,1952,SMALLPOX,1
KENTUCKY,1928,SMALLPOX,737
KENTUCKY,1929,SMALLPOX,577
KENTUCKY,1930,SMALLPOX,549
KENTUCKY,1931,SMALLPOX,340
KENTUCKY,1932,SMALLPOX,171
KENTUCKY,1933,SMALLPOX,20
KENTUCKY,1934,SMALLPOX,29
KENTUCKY,1935,SMALLPOX,7
KENTUCKY,1936,SMALLPOX,13
KENTUCKY,1937,SMALLPOX,75
KENTUCKY,1938,SMALLPOX,473
KENTUCKY,1939,SMALLPOX,192
KENTUCKY,1940,SMALLPOX,36
KENTUCKY,1941,SMALLPOX,21
KENTUCKY,1942,SMALLPOX,26
KENTUCKY,1943,SMALLPOX,17
KENTUCKY,1944,SMALLPOX,16
KENTUCKY,1945,SMALLPOX,7
KENTUCKY,1946,SMALLPOX,3
KENTUCKY,1947,SMALLPOX,5
KENTUCKY,1948,SMALLPOX,44
KENTUCKY,1949,SMALLPOX,6
KENTUCKY,1950,SMALLPOX,5
KENTUCKY,1951,SMALLPOX,1
LOUISIANA,1928,SMALLPOX,646
LOUISIANA,1929,SMALLPOX,182
LOUISIANA,1930,SMALLPOX,258
LOUISIANA,1931,SMALLPOX,634
LOUISIANA,1932,SMALLPOX,151
LOUISIANA,1933,SMALLPOX,75
LOUISIANA,1934,SMALLPOX,63
